Date,Rainfall_Mangona,Rain_sum_previous_21_days,day_of_year,week_of_year,Rain_sum_previous_28_days,Rain_sum_previous_14_days,quarter,Rainfall_S_Piero,year_month,Rain_weekly_sum_3_weeks_before,Rain_weekly_sum_2_weeks_before,Rainfall_S_Agata,month,Rainfall_Le_Croci,season,Rain_weekly_sum_4_weeks_before,Rain_sum_previous_7_days,Temperature_Le_Croci,sum_Rainfall,mean_Rainfall,Rainfall_Cavallina,year,Flow_Rate,Lake_Level
2019-10-02,0.2,85.6,275,40,105.15,85.6,4,0.0,2019-10-02,0.0,63.49999999999999,0.4,10,0.0,4,19.55000000000001,22.1,13.15,0.6000000000000001,0.15000000000000002,0.0,2019,0.6,248.27
2019-10-03,0.0,85.6,276,40,105.15,85.55,4,0.0,2019-10-03,0.04999999999999716,63.449999999999996,0.0,10,0.0,4,19.55000000000001,22.1,13.4,0.0,0.0,0.0,2019,0.6,248.26
2019-10-04,1.0,87.1,277,40,105.9,87.05,4,2.0,2019-10-04,0.04999999999999716,63.5,1.4,10,2.4,4,18.80000000000001,23.55,15.15,6.0,1.5,1.6,2019,1.0,248.24
2019-10-05,0.2,87.25,278,40,105.9,87.2,4,0.2,2019-10-05,0.04999999999999716,63.7,0.2,10,0.0,4,18.650000000000006,23.500000000000004,15.95,0.6000000000000001,0.15000000000000002,0.0,2019,1.0,248.22
2019-10-06,4.2,91.2,279,40,91.2,79.65,4,5.0,2019-10-06,11.549999999999997,52.300000000000004,3.4,10,3.4,4,0.0,27.35,14.25,15.8,3.95,3.2,2019,1.0,248.2
2019-10-07,0.0,91.2,280,41,91.2,47.6,4,0.0,2019-10-07,43.6,20.4,0.0,10,0.0,4,0.0,27.200000000000003,16.5,0.0,0.0,0.0,2019,1.0,248.17
2019-10-08,8.6,94.8,281,41,94.8,51.2,4,1.2,2019-10-08,43.599999999999994,20.4,1.6,10,1.2,4,0.0,30.800000000000004,13.45,14.399999999999999,3.5999999999999996,3.0,2019,1.0,248.14
2019-10-09,1.8,97.45,282,41,97.45,33.95,4,3.0,2019-10-09,63.5,21.950000000000003,2.8,10,5.4,4,0.0,12.0,15.75,10.6,2.65,3.0,2019,1.0,248.13
2019-10-10,0.0,97.4,283,41,97.45,33.95,4,0.0,2019-10-10,63.45,22.1,0.0,10,0.0,4,0.04999999999999716,11.85,15.95,0.0,0.0,0.0,2019,1.0,248.12
2019-10-11,0.0,97.5,284,41,97.55,34.00000000000001,4,0.2,2019-10-11,63.49999999999999,22.050000000000004,0.2,10,0.0,4,0.04999999999999716,11.950000000000001,15.75,0.4,0.1,0.0,2019,1.0,248.1
2019-10-12,0.0,97.5,285,41,97.55,33.800000000000004,4,0.0,2019-10-12,63.699999999999996,23.35,0.0,10,0.0,4,0.04999999999999716,10.450000000000001,16.05,0.0,0.0,0.0,2019,1.0,248.08
2019-10-13,0.0,86.1,286,41,97.64999999999999,33.800000000000004,4,0.4,2019-10-13,52.29999999999999,23.400000000000006,0.0,10,0.0,4,11.549999999999997,10.399999999999999,16.55,0.4,0.1,0.0,2019,1.0,248.06
2019-10-14,17.8,73.5,287,42,117.1,53.099999999999994,4,19.6,2019-10-14,20.400000000000006,27.199999999999996,20.4,10,18.0,4,43.599999999999994,25.9,16.45,77.8,19.45,20.0,2019,1.0,248.05
2019-10-15,1.8,74.0,288,42,117.6,53.6,4,0.0,2019-10-15,20.4,27.200000000000003,0.0,10,0.0,4,43.599999999999994,26.4,14.95,2.0,0.5,0.2,2019,1.0,248.04
2019-10-16,0.0,54.1,289,42,117.6,32.15,4,0.0,2019-10-16,21.950000000000003,9.349999999999998,0.0,10,0.0,4,63.49999999999999,22.8,14.2,0.0,0.0,0.0,2019,1.0,248.02
2019-10-17,0.2,54.199999999999996,290,42,117.64999999999999,32.099999999999994,4,0.0,2019-10-17,22.1,11.84999999999999,0.2,10,0.0,4,63.449999999999996,20.250000000000004,14.6,0.4,0.1,0.0,2019,1.0,248.01
2019-10-18,1.0,54.449999999999996,291,42,117.94999999999999,32.39999999999999,4,0.2,2019-10-18,22.050000000000004,11.84999999999999,0.0,10,0.2,4,63.49999999999999,20.55,16.1,1.2,0.3,0.0,2019,1.0,248.0
2019-10-19,0.0,54.24999999999999,292,42,117.94999999999999,30.899999999999995,4,0.0,2019-10-19,23.349999999999998,10.449999999999996,0.0,10,0.0,4,63.699999999999996,20.45,15.45,0.0,0.0,0.0,2019,1.0,247.98
2019-10-20,0.0,54.14999999999999,293,42,106.44999999999999,30.749999999999996,4,0.0,2019-10-20,23.399999999999995,10.299999999999997,0.0,10,0.0,4,52.3,20.45,19.45,0.0,0.0,0.0,2019,1.0,247.96
2019-10-21,0.0,53.99999999999999,294,43,74.39999999999999,26.799999999999997,4,0.0,2019-10-21,27.199999999999996,6.449999999999999,0.0,10,0.0,4,20.4,20.349999999999998,19.25,0.0,0.0,0.0,2019,1.0,247.93
2019-10-22,0.0,54.1,295,43,74.5,26.9,4,0.2,2019-10-22,27.200000000000003,25.9,0.2,10,0.0,4,20.4,1.0,18.35,0.4,0.1,0.0,2019,1.0,247.93
2019-10-23,12.4,44.45,296,43,66.4,35.1,4,12.4,2019-10-23,9.350000000000001,22.8,11.2,10,13.0,4,21.950000000000003,12.3,13.85,47.2,11.8,11.2,2019,1.0,247.92
2019-10-24,0.2,44.550000000000004,297,43,66.65,32.7,4,0.4,2019-10-24,11.850000000000001,20.150000000000002,0.2,10,0.2,4,22.1,12.55,15.8,1.0,0.25,0.2,2019,1.0,247.91
2019-10-25,0.0,44.550000000000004,298,43,66.60000000000001,32.7,4,0.0,2019-10-25,11.850000000000001,20.25,0.0,10,0.0,4,22.050000000000004,12.450000000000001,19.15,0.0,0.0,0.0,2019,1.0,247.89
2019-10-26,0.0,43.2,299,43,66.55000000000001,32.75,4,0.2,2019-10-26,10.450000000000003,20.45,0.2,10,0.0,4,23.35000000000001,12.3,16.95,0.6000000000000001,0.15000000000000002,0.2,2019,1.0,247.88
2019-10-27,0.0,43.150000000000006,300,43,66.55000000000001,32.85,4,0.2,2019-10-27,10.300000000000004,20.450000000000003,0.2,10,0.2,4,23.400000000000006,12.4,12.85,0.4,0.1,0.0,2019,1.0,247.86
2019-10-28,3.6,49.60000000000001,301,44,76.80000000000001,43.150000000000006,4,5.6,2019-10-28,6.450000000000003,20.35,16.0,10,6.2,4,27.200000000000003,22.800000000000004,15.3,41.6,10.4,16.4,2019,1.0,247.84
2019-10-29,1.4,50.550000000000004,302,44,77.75,24.650000000000002,4,1.0,2019-10-29,25.900000000000002,0.9000000000000021,1.0,10,0.4,4,27.199999999999996,23.75,14.7,3.8,0.95,0.4,2019,1.0,247.83
2019-10-30,1.4,47.6,303,44,56.95,24.800000000000004,4,0.6,2019-10-30,22.799999999999997,0.5000000000000036,0.2,10,5.2,4,9.350000000000001,24.3,11.5,2.6,0.65,0.4,2019,1.0,247.81
2019-10-31,0.0,45.00000000000001,304,44,56.85000000000001,24.850000000000005,4,0.0,2019-10-31,20.150000000000002,12.300000000000004,0.0,10,0.0,4,11.850000000000001,12.55,11.2,0.2,0.05,0.2,2019,1.0,247.79
2019-11-01,28.0,73.74999999999999,305,44,85.6,53.49999999999999,4,18.6,2019-11-01,20.249999999999993,12.449999999999996,23.8,11,33.8,4,11.850000000000009,41.05,12.15,114.99999999999999,28.749999999999996,44.6,2019,1.0,247.76
2019-11-02,37.2,104.34999999999998,306,44,114.79999999999998,83.89999999999999,4,33.4,2019-11-02,20.44999999999999,12.149999999999991,28.0,11,32.0,4,10.450000000000003,71.75,14.8,122.80000000000001,30.700000000000003,24.2,2019,1.0,247.75
2019-11-03,7.0,108.39999999999999,307,44,118.69999999999999,87.95,4,4.2,2019-11-03,20.44999999999999,12.299999999999997,2.2,11,3.4,4,10.299999999999997,75.65,13.4,16.2,4.05,2.8,2019,1.0,247.84
2019-11-04,24.4,129.04999999999998,308,45,135.49999999999997,108.7,4,23.0,2019-11-04,20.34999999999998,12.399999999999991,19.0,11,20.6,4,6.449999999999989,96.30000000000001,14.0,83.0,20.75,16.6,2019,1.0,247.98
2019-11-05,8.8,121.94999999999999,309,45,147.84999999999997,121.05,4,15.0,2019-11-05,0.8999999999999915,22.799999999999997,11.8,11,17.4,4,25.899999999999977,98.25,9.8,49.400000000000006,12.350000000000001,13.8,2019,1.0,248.01
2019-11-06,0.0,121.44999999999999,310,45,144.24999999999997,120.95,4,0.0,2019-11-06,0.4999999999999858,23.650000000000006,0.0,11,0.0,4,22.799999999999983,97.3,10.0,0.0,0.0,0.0,2019,1.0,248.1
2019-11-07,47.6,163.55,311,45,183.7,151.25,4,39.8,2019-11-07,12.300000000000011,12.5,39.4,11,49.2,4,20.149999999999977,138.75,8.7,168.4,42.1,41.6,2019,1.0,248.16
2019-11-08,2.4,165.45000000000002,312,45,185.7,153.0,4,2.0,2019-11-08,12.450000000000017,12.300000000000011,1.4,11,2.6,4,20.24999999999997,140.7,7.6,8.0,2.0,2.2,2019,1.0,248.2
2019-11-09,0.0,165.3,313,45,185.75,153.15,4,0.2,2019-11-09,12.150000000000006,41.05000000000001,0.2,11,0.4,4,20.44999999999999,112.1,8.15,0.6000000000000001,0.15000000000000002,0.2,2019,1.0,248.59
2019-11-10,9.0,173.25000000000003,314,45,193.70000000000002,160.95000000000002,4,8.4,2019-11-10,12.300000000000011,71.60000000000001,6.2,11,8.2,4,20.44999999999999,89.35000000000001,10.05,31.8,7.95,8.2,2019,1.0,248.65
2019-11-11,17.8,191.85000000000002,315,46,212.20000000000002,179.45000000000002,4,20.8,2019-11-11,12.400000000000006,75.55000000000001,18.2,11,20.8,4,20.349999999999994,103.9,8.55,74.4,18.6,17.6,2019,1.0,248.68
2019-11-12,4.8,196.9,316,46,197.8,174.1,4,6.6,2019-11-12,22.80000000000001,85.9,3.8,11,6.2,4,0.9000000000000057,88.19999999999999,8.65,20.2,5.05,5.0,2019,1.0,248.71
2019-11-13,0.0,196.95000000000002,317,46,197.45000000000002,173.3,4,0.2,2019-11-13,23.650000000000006,97.30000000000001,0.2,11,0.4,4,0.5,76.0,7.7,0.6000000000000001,0.15000000000000002,0.2,2019,1.0,248.85
2019-11-14,43.4,219.55,318,46,231.85000000000002,207.05,4,32.6,2019-11-14,12.5,96.65,27.2,11,32.4,4,12.300000000000011,110.4,10.1,137.6,34.4,34.4,2019,1.0,248.95
2019-11-15,26.8,249.20000000000005,319,46,261.6500000000001,236.90000000000003,4,31.2,2019-11-15,12.300000000000011,138.70000000000005,30.0,11,34.8,4,12.450000000000045,98.2,7.4,119.60000000000001,29.900000000000002,31.6,2019,1.0,248.96
2019-11-16,59.6,309.4,320,46,321.55,268.35,4,64.4,2019-11-16,41.049999999999955,111.95000000000002,57.8,11,56.6,4,12.150000000000034,156.4,8.35,240.8,60.2,59.0,2019,4.87,249.45
2019-11-17,36.4,335.04999999999995,321,46,347.34999999999997,263.45,4,20.0,2019-11-17,71.59999999999997,81.39999999999998,21.0,11,24.0,4,12.300000000000011,182.05,8.25,103.2,25.8,25.8,2019,6.27,250.73
2019-11-18,23.2,348.15,322,47,360.55,272.6,4,8.4,2019-11-18,75.54999999999995,85.30000000000001,10.4,11,9.2,4,12.400000000000034,187.3,9.7,52.8,13.2,10.8,2019,25.0,251.12
2019-11-19,0.0,338.0,323,47,360.8,252.1,4,0.4,2019-11-19,85.9,83.14999999999998,0.4,11,0.2,4,22.80000000000001,168.95000000000002,10.6,1.0,0.25,0.2,2019,25.0,251.14
2019-11-20,2.0,339.59999999999997,324,47,363.24999999999994,242.3,4,1.0,2019-11-20,97.29999999999995,75.85,2.4,11,5.8,4,23.649999999999977,166.45000000000002,9.2,10.2,2.55,4.8,2019,25.0,251.02
2019-11-21,0.4,339.15000000000003,325,47,351.65,242.5,4,0.0,2019-11-21,96.65000000000003,76.0,0.2,11,0.0,4,12.499999999999943,166.5,6.95,0.8,0.2,0.2,2019,25.0,250.8
2019-11-22,14.0,347.5,326,47,359.79999999999995,208.8,4,6.8,2019-11-22,138.7,68.30000000000001,4.4,11,7.0,4,12.299999999999955,140.5,11.0,33.6,8.4,8.4,2019,16.0,250.55
2019-11-23,6.8,322.75,327,47,363.79999999999995,210.8,4,1.8,2019-11-23,111.94999999999999,96.20000000000002,2.6,11,4.0,4,41.049999999999955,114.6,12.35,16.0,4.0,4.8,2019,10.66,250.4
2019-11-24,1.0,292.75000000000006,328,47,364.35,211.35000000000002,4,0.2,2019-11-24,81.40000000000003,156.25000000000003,1.4,11,0.6,4,71.59999999999997,55.1,12.3,2.8,0.7,0.2,2019,10.69,250.29
2019-11-25,0.0,288.70000000000005,329,48,364.25,203.40000000000003,4,0.0,2019-11-25,85.30000000000001,174.10000000000002,0.0,11,0.0,4,75.54999999999995,29.3,9.25,0.0,0.0,0.0,2019,10.13,250.18
2019-11-26,21.4,293.45000000000005,330,48,379.35,210.30000000000004,4,34.0,2019-11-26,83.15,168.70000000000005,17.6,11,28.2,4,85.89999999999998,41.6,11.2,102.0,25.5,29.0,2019,8.91,250.13
2019-11-27,9.2,289.5,331,48,386.8,213.65,4,9.6,2019-11-27,75.85,163.9,5.4,11,6.8,4,97.30000000000001,49.75,12.0,33.6,8.4,9.4,2019,8.15,250.08
2019-11-28,1.8,291.90000000000003,332,48,388.55000000000007,215.9,4,1.4,2019-11-28,76.00000000000003,166.3,0.8,11,3.4,4,96.65000000000003,49.6,10.65,9.6,2.4,5.6,2019,10.65,250.25
2019-11-29,0.2,249.85000000000002,333,48,388.55000000000007,181.55,4,0.0,2019-11-29,68.30000000000001,132.10000000000002,0.0,11,0.2,4,138.70000000000005,49.45,9.55,0.2,0.05,0.0,2019,11.1,250.32
2019-11-30,9.6,253.20000000000002,334,48,365.15000000000003,157.0,4,1.4,2019-11-30,96.20000000000002,110.6,2.2,11,4.4,4,111.95000000000002,46.400000000000006,7.55,21.399999999999995,5.349999999999999,8.2,2019,10.17,250.26
2019-12-01,58.4,297.85,335,48,379.25000000000006,141.60000000000002,4,31.8,2019-12-01,156.25,54.40000000000002,46.2,12,35.2,1,81.40000000000003,87.2,10.05,179.2,44.8,42.8,2019,9.58,250.17
2019-12-02,0.0,289.90000000000003,336,49,375.20000000000005,115.80000000000001,4,0.0,2019-12-02,174.10000000000002,29.30000000000001,0.0,12,0.0,1,85.30000000000001,86.5,7.25,0.0,0.0,0.0,2019,13.01,250.08
2019-12-03,0.0,271.3,337,49,354.45000000000005,102.60000000000001,4,0.0,2019-12-03,168.7,16.10000000000001,0.0,12,0.0,1,83.15000000000003,86.5,5.7,0.0,0.0,0.0,2019,19.33,250.67
2019-12-04,0.0,266.25,338,49,342.1,102.35000000000001,4,0.0,2019-12-04,163.89999999999998,41.350000000000016,0.0,12,0.0,1,75.85000000000002,60.99999999999999,6.4,0.0,0.0,0.0,2019,15.78,250.52
2019-12-05,0.8,266.95000000000005,339,49,342.95000000000005,100.65,4,2.2,2019-12-05,166.30000000000004,47.20000000000001,0.4,12,0.2,1,76.0,53.449999999999996,6.0,3.4,0.85,0.0,2019,12.05,250.36
2019-12-06,0.8,233.30000000000004,340,49,301.6,101.2,4,2.0,2019-12-06,132.10000000000002,49.400000000000006,0.2,12,1.8,1,68.29999999999998,51.8,9.3,3.0,0.75,0.0,2019,10.91,250.25
2019-12-07,0.0,203.40000000000003,341,49,299.6,92.8,4,0.0,2019-12-07,110.60000000000004,41.05,0.0,12,0.2,1,96.19999999999999,51.75,10.7,0.0,0.0,0.0,2019,9.31,250.16
2019-12-08,12.2,153.75000000000003,342,49,310.00000000000006,99.35000000000001,4,10.8,2019-12-08,54.40000000000002,42.40000000000001,12.4,12,13.0,1,156.25000000000003,56.949999999999996,8.55,42.2,10.55,6.8,2019,7.1,250.04
2019-12-09,0.0,127.95000000000002,343,50,302.05000000000007,98.65,4,0.0,2019-12-09,29.30000000000001,86.5,0.0,12,0.0,1,174.10000000000005,12.15,8.2,0.0,0.0,0.0,2019,7.1,249.97
2019-12-10,0.0,114.80000000000001,344,50,283.5,98.7,4,0.0,2019-12-10,16.10000000000001,86.5,0.2,12,0.0,1,168.7,12.200000000000001,4.3,0.2,0.05,0.0,2019,7.1,249.95
2019-12-11,5.2,120.35000000000001,345,50,284.25,79.0,4,6.6,2019-12-11,41.35000000000001,61.0,4.8,12,3.0,1,163.89999999999998,18.0,-0.35,23.2,5.8,6.6,2019,7.1,249.88
2019-12-12,34.8,150.14999999999995,346,50,316.44999999999993,102.94999999999997,4,30.4,2019-12-12,47.199999999999974,52.59999999999999,25.2,12,47.4,1,166.29999999999998,50.34999999999999,1.8,129.39999999999998,32.349999999999994,39.0,2019,7.1,249.83
2019-12-13,1.2,150.49999999999997,347,50,282.59999999999997,101.09999999999998,4,0.2,2019-12-13,49.39999999999999,51.05,0.0,12,0.6,1,132.1,50.04999999999998,4.0,2.2,0.55,0.8,2019,7.1,249.75
2019-12-14,4.2,143.34999999999997,348,50,253.95,102.29999999999998,4,0.4,2019-12-14,41.04999999999998,51.75,0.0,12,1.4,1,110.60000000000002,50.54999999999998,10.15,5.000000000000001,1.2500000000000002,0.4,2019,7.1,250.17
2019-12-15,2.4,140.09999999999997,349,50,194.49999999999997,97.69999999999999,4,0.2,2019-12-15,42.39999999999998,46.400000000000006,0.0,12,0.6,1,54.400000000000006,51.29999999999998,11.85,3.0,0.75,0.4,2019,7.1,250.12
2019-12-16,0.2,139.45,350,51,168.74999999999997,52.949999999999996,4,0.0,2019-12-16,86.5,12.150000000000006,0.0,12,0.0,1,29.299999999999983,40.79999999999999,12.05,0.2,0.05,0.0,2019,9.1,250.12
2019-12-17,0.0,139.45,351,51,155.54999999999998,52.949999999999996,4,0.0,2019-12-17,86.5,12.150000000000006,0.0,12,0.0,1,16.099999999999994,40.79999999999999,10.7,0.0,0.0,0.0,2019,8.1,250.09
2019-12-18,0.0,113.95,352,51,155.29999999999998,52.949999999999996,4,0.0,2019-12-18,61.00000000000001,12.200000000000003,0.0,12,0.0,1,41.34999999999998,40.74999999999999,11.4,0.0,0.0,0.0,2019,7.56,250.02
2019-12-19,29.2,126.24999999999997,353,51,173.44999999999996,73.64999999999998,4,23.0,2019-12-19,52.599999999999994,17.999999999999986,7.6,12,17.0,1,47.19999999999999,55.64999999999999,9.5,82.8,20.7,23.0,2019,7.2,249.94
2019-12-20,28.4,152.1,354,51,201.5,101.04999999999998,4,31.8,2019-12-20,51.05000000000001,49.499999999999986,20.0,12,22.4,1,49.400000000000006,51.55,10.65,113.0,28.25,32.8,2019,7.2,249.87
2019-12-21,36.8,187.54999999999998,355,51,228.6,135.79999999999998,4,34.8,2019-12-21,51.75,49.29999999999998,30.6,12,39.6,1,41.05000000000001,86.5,8.5,142.0,35.5,39.8,2019,11.63,250.11
2019-12-22,0.2,182.25,356,51,224.65,135.85,4,0.0,2019-12-22,46.400000000000006,50.55,0.0,12,0.0,1,42.400000000000006,85.3,9.95,0.2,0.05,0.0,2019,30.99,251.14
2019-12-23,0.0,137.49999999999997,357,52,223.99999999999997,125.34999999999998,4,0.2,2019-12-23,12.149999999999991,40.749999999999986,0.0,12,0.0,1,86.5,84.6,7.95,0.2,0.05,0.0,2019,28.47,251.09
2019-12-24,0.0,137.49999999999997,358,52,223.99999999999997,125.34999999999998,4,0.0,2019-12-24,12.149999999999991,40.79999999999998,0.0,12,0.2,1,86.5,84.55,9.0,0.0,0.0,0.0,2019,21.18,250.8
2019-12-25,0.0,137.6,359,52,198.6,125.39999999999999,4,0.2,2019-12-25,12.200000000000003,40.749999999999986,0.0,12,0.0,1,61.0,84.65,9.25,0.4,0.1,0.2,2019,15.83,250.6
2019-12-26,0.0,137.64999999999998,360,52,190.25,119.64999999999999,4,0.2,2019-12-26,17.999999999999986,34.94999999999999,0.0,12,0.0,1,52.60000000000002,84.7,5.45,0.2,0.05,0.0,2019,12.65,250.44
2019-12-27,0.0,136.79999999999998,361,52,187.85,87.3,4,0.0,2019-12-27,49.499999999999986,23.299999999999997,0.0,12,0.0,1,51.05000000000001,64.0,7.2,0.0,0.0,0.0,2019,11.14,250.32
2019-12-28,0.0,136.04999999999998,362,52,187.79999999999998,86.75,4,0.0,2019-12-28,49.29999999999998,51.0,0.0,12,0.0,1,51.75,35.75,5.2,0.0,0.0,0.0,2019,9.9,250.21
2019-12-29,0.0,136.04999999999998,363,52,182.45,85.5,4,0.0,2019-12-29,50.54999999999998,85.25,0.0,12,0.0,1,46.400000000000006,0.25,4.2,0.0,0.0,0.0,2019,8.75,250.13
2019-12-30,0.0,125.54999999999998,364,1,137.7,84.8,4,0.2,2019-12-30,40.749999999999986,84.55,0.0,12,0.0,1,12.150000000000006,0.25,4.3,0.2,0.05,0.0,2019,7.42,250.04
2019-12-31,0.0,125.54999999999998,365,1,137.7,84.75,4,0.0,2019-12-31,40.79999999999998,84.55,0.0,12,0.0,1,12.150000000000006,0.2,5.8,0.0,0.0,0.0,2019,7.2,249.94
2020-01-01,0.0,125.49999999999999,1,1,137.7,84.75,1,0.0,2020-01-01,40.749999999999986,84.55,0.0,1,0.0,1,12.200000000000003,0.2,7.05,0.0,0.0,0.0,2020,7.2,249.92
2020-01-02,0.0,119.74999999999999,2,1,137.74999999999997,84.8,1,0.2,2020-01-02,34.94999999999999,84.64999999999999,0.0,1,0.0,1,17.999999999999986,0.15000000000000002,4.7,0.2,0.05,0.0,2020,7.2,249.86
2020-01-03,0.0,87.39999999999999,3,1,136.89999999999998,64.1,1,0.0,2020-01-03,23.299999999999997,63.99999999999999,0.0,1,0.4,1,49.499999999999986,0.1,8.25,0.0,0.0,0.0,2020,7.2,249.75
2020-01-04,0.0,86.85,4,1,136.14999999999998,35.85,1,0.0,2020-01-04,50.99999999999999,35.75,0.0,1,0.0,1,49.29999999999998,0.1,6.5,0.0,0.0,0.0,2020,7.2,249.66
2020-01-05,0.0,85.65,5,1,136.2,0.4,1,0.2,2020-01-05,85.25,0.25,0.0,1,0.0,1,50.54999999999998,0.15000000000000002,5.9,0.2,0.05,0.0,2020,7.2,249.56
2020-01-06,0.0,84.9,6,2,125.64999999999999,0.35000000000000003,1,0.0,2020-01-06,84.55000000000001,0.2,0.0,1,0.0,1,40.749999999999986,0.15000000000000002,3.45,0.0,0.0,0.0,2020,7.2,249.44
2020-01-07,0.0,84.9,7,2,125.69999999999999,0.35,1,0.2,2020-01-07,84.55000000000001,0.19999999999999996,0.0,1,0.0,1,40.79999999999998,0.15000000000000002,8.75,0.2,0.05,0.0,2020,7.2,249.33
2020-01-08,0.0,84.9,8,2,125.64999999999999,0.35,1,0.0,2020-01-08,84.55000000000001,0.19999999999999996,0.0,1,0.0,1,40.749999999999986,0.15000000000000002,5.45,0.0,0.0,0.0,2020,2.0,249.23
2020-01-09,0.0,84.9,9,2,119.85,0.25,1,0.0,2020-01-09,84.65,0.09999999999999998,0.0,1,0.0,1,34.94999999999999,0.15000000000000002,6.6,0.0,0.0,0.0,2020,2.0,249.22
2020-01-10,0.0,64.2,10,2,87.5,0.2,1,0.0,2020-01-10,64.0,0.1,0.0,1,0.0,1,23.299999999999997,0.1,8.25,0.0,0.0,0.0,2020,2.0,249.21
2020-01-11,0.0,35.95,11,2,86.95,0.2,1,0.0,2020-01-11,35.75,0.1,0.0,1,0.0,1,51.0,0.1,7.95,0.0,0.0,0.0,2020,2.0,249.2
2020-01-12,0.0,0.5,12,2,85.75,0.25,1,0.2,2020-01-12,0.25,0.09999999999999998,0.0,1,0.0,1,85.25,0.15000000000000002,4.65,0.2,0.05,0.0,2020,2.0,249.18
2020-01-13,0.0,0.45,13,3,85.0,0.25,1,0.0,2020-01-13,0.2,0.15,0.0,1,0.0,1,84.55,0.1,3.6,0.0,0.0,0.0,2020,1.5,249.15
2020-01-14,0.2,0.5,14,3,85.05,0.3,1,0.2,2020-01-14,0.2,0.09999999999999998,0.0,1,0.8,1,84.55,0.2,6.45,0.4,0.1,0.0,2020,1.5,249.15
2020-01-15,0.0,0.5,15,3,85.05,0.3,1,0.0,2020-01-15,0.2,0.14999999999999997,0.0,1,0.0,1,84.55,0.15000000000000002,8.0,0.0,0.0,0.0,2020,1.5,249.15
2020-01-16,1.4,1.1000000000000003,16,3,85.75,1.0000000000000002,1,0.6,2020-01-16,0.10000000000000009,0.15000000000000013,0.2,1,1.0,1,84.65,0.8500000000000001,5.0,2.8000000000000003,0.7000000000000001,0.6,2020,1.5,249.15
2020-01-17,13.2,14.950000000000003,17,3,78.95,14.850000000000001,1,16.0,2020-01-17,0.10000000000000142,0.10000000000000142,16.4,1,15.8,1,64.0,14.75,5.8,55.6,13.9,10.0,2020,1.5,249.15
2020-01-18,0.6,15.200000000000003,18,3,50.95,15.100000000000001,1,0.0,2020-01-18,0.10000000000000142,0.10000000000000142,0.4,1,0.0,1,35.75,15.0,6.25,1.0,0.25,0.0,2020,1.5,249.16
2020-01-19,0.0,15.200000000000003,19,3,15.450000000000005,15.100000000000001,1,0.0,2020-01-19,0.10000000000000142,0.10000000000000142,0.0,1,0.0,1,0.2500000000000018,15.0,5.75,0.0,0.0,0.0,2020,1.5,249.15
2020-01-20,0.0,15.200000000000003,20,4,15.400000000000004,15.05,1,0.0,2020-01-20,0.15000000000000213,0.10000000000000142,0.0,1,0.0,1,0.20000000000000107,14.95,5.0,0.0,0.0,0.0,2020,1.5,249.15
2020-01-21,0.0,15.150000000000002,21,4,15.350000000000003,15.05,1,0.0,2020-01-21,0.10000000000000142,0.10000000000000142,0.0,1,0.0,1,0.20000000000000107,14.95,6.25,0.0,0.0,0.0,2020,1.5,249.15
2020-01-22,0.0,15.150000000000002,22,4,15.350000000000003,15.0,1,0.0,2020-01-22,0.15000000000000213,0.15000000000000036,0.0,1,0.0,1,0.20000000000000107,14.85,8.3,0.0,0.0,0.0,2020,1.5,249.15
2020-01-23,0.4,16.350000000000005,23,4,16.450000000000006,16.200000000000003,1,1.4,2020-01-23,0.15000000000000213,0.15000000000000213,1.0,1,2.6,1,0.10000000000000142,16.05,6.1,4.8,1.2,2.0,2020,1.5,249.15
2020-01-24,13.8,28.85,24,4,28.950000000000003,28.75,1,13.0,2020-01-24,0.10000000000000142,0.8500000000000014,9.0,1,15.4,1,0.10000000000000142,27.9,6.1,50.2,12.55,14.4,2020,1.5,249.15
2020-01-25,0.2,31.200000000000003,25,4,31.300000000000004,31.1,1,2.0,2020-01-25,0.10000000000000142,14.75,3.4,1,0.4,1,0.10000000000000142,16.35,8.05,9.4,2.35,3.8,2020,1.5,249.15
2020-01-26,0.8,31.750000000000007,26,4,31.85000000000001,31.650000000000006,1,0.8,2020-01-26,0.10000000000000142,15.000000000000004,0.2,1,1.4,1,0.10000000000000142,16.650000000000002,6.8,2.2,0.55,0.4,2020,1.5,249.16
2020-01-27,17.6,38.15,27,5,38.29999999999999,38.050000000000004,1,3.0,2020-01-27,0.09999999999999432,14.950000000000003,2.6,1,3.2,1,0.14999999999999147,23.1,9.4,25.800000000000004,6.450000000000001,2.6,2020,1.5,249.18
2020-01-28,0.0,38.15,28,5,38.24999999999999,38.050000000000004,1,0.0,2020-01-28,0.09999999999999432,14.950000000000003,0.0,1,0.0,1,0.09999999999999432,23.1,9.85,0.0,0.0,0.0,2020,1.5,249.18
2020-01-29,0.6,38.400000000000006,29,5,38.55,38.25000000000001,1,0.0,2020-01-29,0.14999999999999858,14.850000000000005,0.0,1,1.2,1,0.14999999999999147,23.400000000000002,9.0,1.2,0.3,0.6,2020,1.5,249.21
2020-01-30,8.2,46.1,30,5,46.24999999999999,45.95,1,9.2,2020-01-30,0.14999999999999858,14.850000000000001,6.6,1,10.2,1,0.14999999999999147,31.1,8.8,30.799999999999997,7.699999999999999,6.8,2020,1.5,249.24
